Segment: 256 samples @ 512.0 Hz (0.5 s)
Loading surrogate from checkpoints/phenomd_nonspinning_dense30.pt on cuda ...
Antenna patterns (H1): F+ = 0.075  F× = -0.887
Building noise covariance matrix ...
Injecting signal at q=0.7, tc=1187008882.43 (reference approximant: IMRPhenomD) ...
Optimal SNR (HP-filtered, >=20 Hz) = 316.9
Prior: mass_ratio in [0.4, 0.95], tc in [1187008882.425000, 1187008882.435000]
Running dynesty (nlive=250, dlogz=0.5, with waveform uncertainty) ...

0it [00:00, ?it/s]
114it [00:22,  4.25it/s, bound: 0 | nc: 1 | ncall: 384 | eff(%): 29.688 | loglstar:   -inf < -40013.540 <    inf | logz: -40020.210 +/-  0.163 | dlogz: 48707.414 >  0.500]
115it [00:22,  4.43it/s, bound: 0 | nc: 1 | ncall: 385 | eff(%): 29.870 | loglstar:   -inf < -39936.507 <    inf | logz: -39943.181 +/-  0.163 | dlogz: 48369.423 >  0.500]
116it [00:22,  4.53it/s, bound: 0 | nc: 1 | ncall: 386 | eff(%): 30.052 | loglstar:   -inf < -39892.637 <    inf | logz: -39899.314 +/-  0.163 | dlogz: 48292.389 >  0.500]
117it [00:23,  3.47it/s, bound: 0 | nc: 2 | ncall: 388 | eff(%): 30.155 | loglstar:   -inf < -39802.667 <    inf | logz: -39809.348 +/-  0.163 | dlogz: 48248.519 >  0.500]
118it [00:23,  2.20it/s, bound: 0 | nc: 4 | ncall: 392 | eff(%): 30.102 | loglstar:   -inf < -39760.507 <    inf | logz: -39767.193 +/-  0.163 | dlogz: 48158.549 >  0.500]
119it [00:24,  2.18it/s, bound: 0 | nc: 2 | ncall: 394 | eff(%): 30.203 | loglstar:   -inf < -39723.128 <    inf | logz: -39729.818 +/-  0.163 | dlogz: 48116.390 >  0.500]
120it [00:24,  2.62it/s, bound: 0 | nc: 1 | ncall: 395 | eff(%): 30.380 | loglstar:   -inf < -39619.364 <    inf | logz: -39626.057 +/-  0.163 | dlogz: 48079.011 >  0.500]
121it [00:24,  2.98it/s, bound: 0 | nc: 1 | ncall: 396 | eff(%): 30.556 | loglstar:   -inf < -39235.357 <    inf | logz: -39242.054 +/-  0.164 | dlogz: 47975.246 >  0.500]
122it [00:25,  3.37it/s, bound: 0 | nc: 1 | ncall: 397 | eff(%): 30.730 | loglstar:   -inf < -39041.789 <    inf | logz: -39048.490 +/-  0.164 | dlogz: 47591.239 >  0.500]
123it [00:25,  3.82it/s, bound: 0 | nc: 1 | ncall: 398 | eff(%): 30.905 | loglstar:   -inf < -38496.869 <    inf | logz: -38503.574 +/-  0.164 | dlogz: 47397.671 >  0.500]
124it [00:25,  4.12it/s, bound: 0 | nc: 1 | ncall: 399 | eff(%): 31.078 | loglstar:   -inf < -38488.493 <    inf | logz: -38495.202 +/-  0.164 | dlogz: 46852.751 >  0.500]
125it [00:25,  4.86it/s, bound: 0 | nc: 1 | ncall: 400 | eff(%): 31.250 | loglstar:   -inf < -38425.014 <    inf | logz: -38431.727 +/-  0.164 | dlogz: 46844.375 >  0.500]
126it [00:25,  3.87it/s, bound: 0 | nc: 2 | ncall: 402 | eff(%): 31.343 | loglstar:   -inf < -38404.107 <    inf | logz: -38410.825 +/-  0.164 | dlogz: 46780.896 >  0.500]
